name,date
A/Guangdong-Maonan/SWL1536/2019|EPIISL391021|2019-06-17,2019-06-17
A/Victoria/2455/2019|EPIISL401818|2019-08-28,2019-08-28
A/Trollhattan/3/2019|EPIISL399973|2019-11-14,2019-11-14
A/HongKong/2655/2019|EPIISL387070|2019-06-18,2019-06-18
A/CHIBA-C/60/2019|EPIISL410504|2019-12-02,2019-12-02
A/Philippines/5/2020|EPIISL510025|2020-01-27,2020-01-27
A/SAGA/263/2019|EPIISL2932457|2019-12-04,2019-12-04
A/WAKAYAMA/97/2019|EPIISL403556|2019-11-22,2019-11-22
A/Ireland/94203/2019|EPIISL416240|2019-11-25,2019-11-25
A/Oklahoma/10848/2020|EPIISL414133|2020-01-07,2020-01-07
A/Sweden/16/2020|EPIISL426279|2020-02-13,2020-02-13
A/Israel/451/2019|EPIISL429926|2019-12-09,2019-12-09
A/Alaska/10137/2019|EPIISL404286|2019-11-20,2019-11-20
A/Lithuania/MB39710/2019|EPIISL426228|2019-11-27,2019-11-27
A/Israel/460/2019|EPIISL429930|2019-12-05,2019-12-05
A/Singapore/GP0256/2020|EPIISL481318|2020-01-15,2020-01-15
A/AICHI/369/2019|EPIISL480455|2019-12-30,2019-12-30
A/FUKUSHIMA/83/2019|EPIISL398296|2019-10-01,2019-10-01
A/Singapore/TT0918/2019|EPIISL401455|2019-11-20,2019-11-20
A/NIIGATA/1066/2019|EPIISL415162|2019-12-09,2019-12-09
A/Macedonia/169/2020|EPIISL409902|2020-01-21,2020-01-21
A/FrancheComte/2784/2019|EPIISL407704|2019-12-09,2019-12-09
A/Nebraska/14/2019|EPIISL405807|2019-10-21,2019-10-21
A/Nebraska/10488/2019|EPIISL412508|2019-12-17,2019-12-17
A/Norway/2233/2020|EPIISL527256|2020-03-16,2020-03-16
A/KANAGAWA/ZC1914/2019|EPIISL400558|2019-11-16,2019-11-16
A/Japan/10161/2019|EPIISL404309|2019-11-27,2019-11-27
A/Malaysia/RP0122/2020|EPIISL453789|2020-01-03,2020-01-03
A/Switzerland/4068/2019|EPIISL406364|2019-12-11,2019-12-11
A/Serbia/298/2020|EPIISL409928|2020-01-15,2020-01-15
A/Texas/10527/2019|EPIISL412547|2019-12-12,2019-12-12
A/Ankara/14016-226/2020|EPIISL425230|2020-01-07,2020-01-07
A/Ankara/14015-723/2019|EPIISL411901|2019-12-24,2019-12-24
A/Ankara/14011-920/2020|EPIISL425227|2020-01-03,2020-01-03
A/Laos/F0753/2020|EPIISL637071|2020-03-02,2020-03-02
A/SouthKorea/10340/2019|EPIISL405466|2019-12-17,2019-12-17
A/SAKAI/4/2020|EPIISL759849|2020-01-10,2020-01-10
A/KANAGAWA/AC1933/2020|EPIISL420857|2020-01-19,2020-01-19
A/Japan/10811/2019|EPIISL414096|2019-12-25,2019-12-25
A/Estonia/126178/2020|EPIISL498311|2020-02-03,2020-02-03
A/KANAGAWA/AC1921/2019|EPIISL403551|2019-12-09,2019-12-09
A/KANAGAWA/ZC1941/2020|EPIISL420860|2020-01-15,2020-01-15
A/KANAGAWA/75/2020|EPIISL470818|2020-02-13,2020-02-13
A/YAMAGUCHI/59/2019|EPIISL417062|2019-12-29,2019-12-29
A/Umea/4/2019|EPIISL399981|2019-11-11,2019-11-11
A/Abidjan/428/2021|EPIISL4005744|2021-06-14|MDCK2/MDCK1|CrickWorldwideInfluenzaCentre,2021-06-14
A/Netherlands/00470/2020|EPIISL416553|2020-03-09,2020-03-09
A/Gueret/1628/2020|EPIISL498326|2020-02-23,2020-02-23
A/Alaska/11847/2020|EPIISL435170|2020-02-09,2020-02-09
A/Valencia/07139020200304|EPIISL464100|2020-03-04,2020-03-04
A/Bulgaria/1257/2020|EPIISL527203|2020-03-04,2020-03-04
A/Mississippi/12207/2020|EPIISL496591|2020-03-16,2020-03-16
A/Mississippi/12206/2020|EPIISL496590|2020-03-14,2020-03-14
A/Georgia/12117/2020|EPIISL490888|2020-03-10,2020-03-10
A/Alaska/11848/2020|EPIISL435171|2020-02-18,2020-02-18
A/Abidjan/0455/2021jul|EPIISL5135627|2021-07-02|Original|CNRVirusdesInfectionsRespiratoires-FranceSUD,2021-07-02
A/Lyon/CHU0211681950/2021sep|EPIISL5136241|2021-09-20|Original|CNRVirusdesInfectionsRespiratoires-FranceSUD,2021-09-20
A/Iowa/05/2021|EPIISL7334894|2021-09-19|Original|CentersforDiseaseControlandPrevention,2021-09-19
A/Iowa/06/2021|EPIISL7334901|2021-09-22|Original|CentersforDiseaseControlandPrevention,2021-09-22
A/Michigan/07/2020|EPIISL2271167|2020-01-07,2020-01-07
A/Texas/406/2019|EPIISL402540|2019-12-09,2019-12-09
A/Wyoming/05/2020|EPIISL416927|2020-02-17,2020-02-17
A/Texas/450/2019|EPIISL528972|2019-11-24,2019-11-24
A/Mississippi/01/2020|EPIISL409164|2020-01-06,2020-01-06
A/ElSalvador/853/2019|EPIISL409440|2019-11-05,2019-11-05
A/Florida/140/2019|EPIISL412217|2019-12-14,2019-12-14
A/Iowa/22/2020|EPIISL766970|2020-09-24,2020-09-24
A/Mexico/2758/2019|EPIISL404795|2019-10-09,2019-10-09
A/Texas/166/2020|EPIISL2557672|2020-01-27,2020-01-27
A/Washington/02/2020|EPIISL2271154|2020-01-03,2020-01-03
A/California/236/2019|EPIISL409214|2019-11-29,2019-11-29
A/Minnesota/62/2019|EPIISL401127|2019-11-22,2019-11-22
A/Alaska/61/2019|EPIISL409218|2019-12-20,2019-12-20
A/Michigan/123/2020|EPIISL2522006|2020-02-24,2020-02-24
A/Texas/455/2019|EPIISL528968|2019-12-07,2019-12-07
A/Kansas/28/2019|EPIISL401119|2019-11-19,2019-11-19
A/Pennsylvania/274/2020|EPIISL2517193|2020-02-05,2020-02-05
A/Pennsylvania/08/2020|EPIISL413312|2020-02-04,2020-02-04
A/Maryland/37/2019|EPIISL402858|2019-11-07,2019-11-07
A/Wisconsin/70/2020|EPIISL2557639|2020-01-21,2020-01-21
A/SouthDakota/34/2019|EPIISL401133|2019-12-01,2019-12-01
A/California/209/2019|EPIISL400901|2019-11-15,2019-11-15
A/Washington/671/2019|EPIISL2584151|2019-11-18,2019-11-18
A/Florida/123/2019|EPIISL402854|2019-11-10,2019-11-10
A/NewHampshire/33/2019|EPIISL401164|2019-11-19,2019-11-19
A/DistrictOfColumbia/57/2019|EPIISL410812|2019-12-30,2019-12-30
A/Laos/855/2020|EPIISL1732524|2020-03-20,2020-03-20
A/Washington/655/2019|EPIISL397023|2019-10-21,2019-10-21
A/California/172/2019|EPIISL397017|2019-10-05,2019-10-05
A/Niedersachsen/195/2019|EPIISL401779|2019-11-25,2019-11-25
A/NewJersey/37/2019|EPIISL398863|2019-10-24,2019-10-24
A/Human/Moscow/245/2019|EPIISL411847|2019-12-30,2019-12-30
A/Human/Moscow/73/2020|EPIISL419381|2020-02-21,2020-02-21
A/Laos/2883/2019|EPIISL404445|2019-10-10,2019-10-10
A/Laos/879/2020|EPIISL766931|2020-03-16,2020-03-16
A/Laos/748/2020|EPIISL766941|2020-03-02,2020-03-02
A/Vietnam/Vnhcm-Vp49/2020|EPIISL1064150|2020-02-19,2020-02-19
A/California/206/2019|EPIISL400059|2019-11-17,2019-11-17
A/Delaware/03/2020|EPIISL412191|2020-01-04,2020-01-04
A/Quebec/RV2494/2019|EPIISL401194|2019-11-06,2019-11-06
A/Philippines/1421/2019|EPIISL402523|2019-10-15,2019-10-15
A/Pennsylvania/96/2020|EPIISL2521724|2020-02-06,2020-02-06
A/Ontario/RV2522/2019|EPIISL409719|2019-11-12,2019-11-12
A/Pennsylvania/88/2020|EPIISL2522034|2020-02-05,2020-02-05
A/Pennsylvania/269/2020|EPIISL2521278|2020-01-16,2020-01-16
A/DistrictOfColumbia/47/2019|EPIISL401162|2019-11-17,2019-11-17
A/Dnipro/410/2020|EPIISL487479|2020-02-07,2020-02-07
A/California/225/2019|EPIISL404493|2019-12-06,2019-12-06
A/Massachusetts/15/2020|EPIISL2246186|2020-01-03,2020-01-03
A/Massachusetts/45/2019|EPIISL402562|2019-11-28,2019-11-28
A/NewYork/56/2019|EPIISL402824|2019-12-11,2019-12-11
A/Connecticut/04/2020|EPIISL412245|2020-01-20,2020-01-20
A/Wisconsin/306/2020|EPIISL2258184|2020-03-01,2020-03-01
A/Iowa/69/2019|EPIISL402808|2019-12-13,2019-12-13
A/Texas/433/2019|EPIISL2258140|2019-12-28,2019-12-28
A/India/Pun-NIV306112/2021Apr|EPIISL2483466|2021-04-27|Original|ICMR-NationalInstituteofVirology,2021-04-27
A/NewJersey/39/2019|EPIISL401177|2019-11-21,2019-11-21
A/Abidjan/0428/2021jun|EPIISL5135622|2021-06-14|Original|CNRVirusdesInfectionsRespiratoires-FranceSUD,2021-06-14
A/Oregon/09/2020|EPIISL415815|2020-02-13,2020-02-13
A/Tennessee/20/2020|EPIISL412233|2020-01-25,2020-01-25
A/Texas/196/2020|EPIISL2521586|2020-02-19,2020-02-19
A/Florida/02/2020|EPIISL405767|2020-01-03,2020-01-03
A/StPetersburg/RII-151S/2019|EPIISL404850|2019-11-25,2019-11-25
A/Romania/956/2020|EPIISL445195|2020-02-17,2020-02-17
A/Denmark/305/2020|EPIISL407913|2020-01-13,2020-01-13
A/Wyoming/02/2020|EPIISL412259|2020-01-21,2020-01-21
A/Ohio/04/2020|EPIISL410826|2020-01-19,2020-01-19
A/California/32/2020|EPIISL415836|2020-02-05,2020-02-05
A/Washington/670/2019|EPIISL409739|2019-12-25,2019-12-25
A/Denmark/286/2020|EPIISL407927|2020-01-18,2020-01-18
A/Georgia/32/2019|EPIISL402563|2019-12-03,2019-12-03
A/Alabama/03/2020|EPIISL412234|2020-02-04,2020-02-04
A/Wisconsin/69/2020|EPIISL2557654|2020-01-20,2020-01-20
A/Alabama/10/2020|EPIISL424707|2020-03-09,2020-03-09
A/Pennsylvania/171/2020|EPIISL2588608|2020-02-25,2020-02-25
A/Michigan/469/2019|EPIISL2584114|2019-12-11,2019-12-11
A/Michigan/156/2020|EPIISL443147|2020-02-11,2020-02-11
A/Florida/125/2019|EPIISL401167|2019-11-12,2019-11-12
A/WestVirginia/40/2019|EPIISL400086|2019-10-16,2019-10-16
A/Tennessee/05/2020|EPIISL2245063|2020-01-03,2020-01-03
A/Utah/10/2020|EPIISL415816|2020-02-11,2020-02-11
A/Washington/697/2019|EPIISL409776|2019-12-31,2019-12-31
A/Trinidad/5025/2019|EPIISL401183|2019-10-15,2019-10-15
A/Washington/132/2020|EPIISL2245115|2020-02-18,2020-02-18
A/Arkansas/29/2019|EPIISL400995|2019-11-25,2019-11-25
A/Tennessee/09/2020|EPIISL2246138|2020-01-07,2020-01-07
A/Tennessee/51/2020|EPIISL2308168|2020-03-06,2020-03-06
A/Texas/58/2020|EPIISL2524455|2020-01-16,2020-01-16
A/Washington/31/2020|EPIISL2521435|2020-01-12,2020-01-12
A/Vermont/01/2020|EPIISL409574|2020-01-03,2020-01-03
A/Pennsylvania/19/2020|EPIISL2557640|2020-01-02,2020-01-02
A/Pennsylvania/49/2020|EPIISL2532326|2020-01-24,2020-01-24
A/Nonthaburi/74/2020|EPIISL1368105|2020-01-13,2020-01-13
A/Suratthani/69/2020|EPIISL1296434|2020-02-28,2020-02-28
A/Yakutsk/408/2019|EPIISL409475|2019-12-05,2019-12-05
A/NorthCarolina/34/2019|EPIISL409185|2019-12-16,2019-12-16
A/NewHampshire/35/2019|EPIISL404802|2019-11-21,2019-11-21
A/Kentucky/33/2019|EPIISL402577|2019-11-22,2019-11-22
A/Michigan/479/2019|EPIISL413335|2019-12-19,2019-12-19
A/Utah/05/2020|EPIISL415788|2020-01-16,2020-01-16
A/Washington/56/2020|EPIISL2521425|2020-01-22,2020-01-22
A/Michigan/480/2019|EPIISL413336|2019-12-19,2019-12-19
A/Michigan/461/2019|EPIISL402593|2019-12-03,2019-12-03
A/Texas/54/2020|EPIISL2524558|2020-01-15,2020-01-15
A/Texas/154/2020|EPIISL2557667|2020-01-04,2020-01-04
A/Human/Yaroslavl/235/2019|EPIISL407083|2019-12-12,2019-12-12
A/Iowa/01/2021|EPIISL1459509|2021-02-24|S1|CentersforDiseaseControlandPrevention,2021-02-24
A/Iowa/01/2021|EPIISL1459510|2021-02-24|Original|CentersforDiseaseControlandPrevention,2021-02-24
A/Iowa/01/2021|EPIISL16947114|2021-02-24|QMC12021-06-09|CentersforDiseaseControlandPrevention,2021-02-24
A/NorthCarolina/01/2021|EPIISL2519774|2021-04-12|Original|CentersforDiseaseControlandPrevention,2021-04-12
A/NorthCarolina/01/2021|EPIISL2519828|2021-04-12|S1|CentersforDiseaseControlandPrevention,2021-04-12
A/NorthCarolina/01/2021|EPIISL4056042|2021-04-04|QMC1|CentersforDiseaseControlandPrevention,2021-04-04
A/NorthCarolina/01/2021|EPIISL4057613|2021-04-04|E1|CentersforDiseaseControlandPrevention,2021-04-04
A/NorthCarolina/01/2021|EPIISL16732432|2021-04-12|E22021-08-06|CentersforDiseaseControlandPrevention,2021-04-12
A/NorthCarolina/01/2021|EPIISL12109633|2021-04-12|E2|CentersforDiseaseControlandPrevention,2021-04-12
A/Luxembourg/LNS6411771/2022|EPIISL13885595|2022-02-21||LaboratoireNationaldeSant,2022-02-21
A/Luxembourg/LNS1285251/2022|EPIISL13885590|2022-01-29||LaboratoireNationaldeSant,2022-01-29
A/Serbia/1891/2022|EPIISL14199429|2022-03-29|Original|CentersforDiseaseControlandPrevention,2022-03-29
A/Luxembourg/LNS8298555/2022|EPIISL13885607|2022-02-10||LaboratoireNationaldeSant,2022-02-10
A/Luxembourg/LNS7569526/2022|EPIISL13885592|2022-03-07||LaboratoireNationaldeSant,2022-03-07
A/Romania/308/2022|EPIISL12666622|2022-03-23||NationalInstituteofInfectiousDiseases-ProfDrMateiBals,2022-03-23
A/WestVirginia/21/2022|EPIISL13286916|2022-05-03|S1|CentersforDiseaseControlandPrevention,2022-05-03
A/WestVirginia/20/2022|EPIISL13286912|2022-05-02|Original|CentersforDiseaseControlandPrevention,2022-05-02
A/Lisboa/9/2022|EPIISL11793398|2022-01-06||InstitutoNacionaldeSadeDrRicardoJorge,2022-01-06
A/Luxembourg/LNS7413842/2022|EPIISL13885605|2022-03-03||LaboratoireNationaldeSant,2022-03-03
A/Luxembourg/LNS5878401/2022|EPIISL13885596|2022-02-22||LaboratoireNationaldeSant,2022-02-22
A/Lisboa/415/2022|EPIISL14218685|2022-03-26||InstitutoNacionaldeSadeDrRicardoJorge,2022-03-26
A/Lisboa/304/2022|EPIISL14498410|2022-05-22|Original|InstitutoNacionaldeSadeDrRicardoJorge,2022-05-22
A/California/90/2022|EPIISL13286911|2022-04-26|Original|CentersforDiseaseControlandPrevention,2022-04-26
A/Pennsylvania/02/2021|EPIISL4375470|2021-08-25|S1|CentersforDiseaseControlandPrevention,2021-08-25
A/Pennsylvania/02/2021|EPIISL4375485|2021-08-25|Original|CentersforDiseaseControlandPrevention,2021-08-25
A/Pennsylvania/02/2021|EPIISL12109630|2021-08-25|S2|CentersforDiseaseControlandPrevention,2021-08-25
A/Maine/01/2021|EPIISL3534600|2021-07-09|S1|CentersforDiseaseControlandPrevention,2021-07-09
A/Maine/01/2021|EPIISL3534601|2021-07-09|Original|CentersforDiseaseControlandPrevention,2021-07-09
A/Maine/01/2021|EPIISL5332929|2021-07-09|S2|CentersforDiseaseControlandPrevention,2021-07-09
A/Maine/01/2021|EPIISL5329262|2021-07-09|E4|CentersforDiseaseControlandPrevention,2021-07-09
A/Lisboa/35/2022|EPIISL11793400|2022-01-22||InstitutoNacionaldeSadeDrRicardoJorge,2022-01-22
A/Abidjan/0457/2021jul|EPIISL5135645|2021-07-03|Original|CNRVirusdesInfectionsRespiratoires-FranceSUD,2021-07-03
A/Abidjan/0458/2021jun|EPIISL5135673|2021-06-29|Original|CNRVirusdesInfectionsRespiratoires-FranceSUD,2021-06-29
A/Lyon/820/2021|EPIISL12709103|2021-11-16|E1E2|CentersforDiseaseControlandPrevention,2021-11-16
A/NorthCarolina/02/2021|EPIISL12141694|2021-09-18|E4|CentersforDiseaseControlandPrevention,2021-09-18
A/NorthCarolina/02/2021|EPIISL12109631|2021-09-18|E3|CentersforDiseaseControlandPrevention,2021-09-18
A/NorthCarolina/02/2021|EPIISL7603548|2021-09-18|Original|CentersforDiseaseControlandPrevention,2021-09-18
A/NorthCarolina/02/2021|EPIISL16968013|2021-09-18|E2S22022-11-01|CentersforDiseaseControlandPrevention,2021-09-18
A/NorthCarolina/02/2021|EPIISL7603557|2021-09-18|S1|CentersforDiseaseControlandPrevention,2021-09-18
A/Nagaski/8/2020|EPIISL4080499|2020-10-27|hCK2|CentersforDiseaseControlandPrevention,2020-10-27
A/Auxonne/0309/2021mar|EPIISL5135690|2021-03-26|Original|CNRVirusdesInfectionsRespiratoires-FranceSUD,2021-03-26
A/Michigan/128/2020|EPIISL2308181|2020-02-25,2020-02-25
A/WestVirginia/08/2020|EPIISL421161|2020-02-24,2020-02-24
A/Iowa/02/2021|EPIISL2479995|2021-04-10|Original|CentersforDiseaseControlandPrevention,2021-04-10
A/Pennsylvania/300/2020|EPIISL2517221|2020-03-01,2020-03-01
A/Wisconsin/371/2020|EPIISL2245202|2020-03-11,2020-03-11
A/DistrictOfColumbia/12/2020|EPIISL766965|2020-03-16,2020-03-16
A/Pennsylvania/127/2020|EPIISL2258172|2020-02-17,2020-02-17
A/Indiana/04/2020|EPIISL413774|2020-02-08,2020-02-08
A/Pennsylvania/295/2020|EPIISL2517225|2020-02-26,2020-02-26
A/Nevada/10/2020|EPIISL413778|2020-02-05,2020-02-05
A/Michigan/163/2020|EPIISL2517213|2020-03-03,2020-03-03
A/Alaska/01/2020|EPIISL416844|2020-01-27,2020-01-27
A/Texas/122/2020|EPIISL2521660|2020-02-05,2020-02-05
A/Washington/118/2020|EPIISL2626589|2020-02-12,2020-02-12
A/Bayern/16/2020|EPIISL410958|2020-01-24,2020-01-24
A/Connecticut/12/2020|EPIISL416904|2020-02-19,2020-02-19
A/Manitoba/RV5045/2020|EPIISL471558|2020-03-05,2020-03-05
A/Washington/69/2020|EPIISL2521454|2020-01-27,2020-01-27
A/Yaroslavl/139/2020|EPIISL517727|2020-03-12,2020-03-12
A/Macedonia/412/2020|EPIISL512125|2020-02-05,2020-02-05
A/Massachusetts/02/2020|EPIISL410823|2020-01-14,2020-01-14
A/Pennsylvania/85/2020|EPIISL2585428|2020-02-05,2020-02-05
A/Texas/84/2020|EPIISL2525315|2020-01-25,2020-01-25
A/Pennsylvania/166/2020|EPIISL2588618|2020-02-24,2020-02-24
A/Arkansas/08/2020|EPIISL413317|2020-01-25,2020-01-25
A/Oregon/08/2020|EPIISL415827|2020-02-11,2020-02-11
A/Wisconsin/343/2020|EPIISL2245171|2020-03-05,2020-03-05
A/Michigan/67/2020|EPIISL2521730|2020-02-11,2020-02-11
A/Tennessee/50/2020|EPIISL2308210|2020-03-04,2020-03-04
A/Connecticut/14/2020|EPIISL424688|2020-02-29,2020-02-29
A/RhodeIsland/11/2020|EPIISL412251|2020-01-28,2020-01-28
A/Wisconsin/383/2020|EPIISL2259939|2020-03-12,2020-03-12
A/DistrictOfColumbia/02/2020|EPIISL412246|2020-01-13,2020-01-13
A/Wisconsin/120/2020|EPIISL2524479|2020-02-04,2020-02-04
A/Pennsylvania/130/2020|EPIISL2585207|2020-02-18,2020-02-18
A/Pennsylvania/303/2020|EPIISL2517185|2020-03-04,2020-03-04
A/Bhutan/329/2020|EPIISL654737|2020-02-20,2020-02-20
A/Honduras/7572/2020|EPIISL534360|2020-03-31,2020-03-31
A/Nebraska/04/2020|EPIISL415802|2020-01-27,2020-01-27
A/Tennessee/56/2020|EPIISL2308212|2020-03-13,2020-03-13
A/Nevada/17/2020|EPIISL416932|2020-02-27,2020-02-27
A/Wisconsin/217/2020|EPIISL2259845|2020-02-19,2020-02-19
A/Wisconsin/367/2020|EPIISL2245201|2020-03-10,2020-03-10
A/Texas/173/2020|EPIISL2521291|2020-02-01,2020-02-01
A/Texas/209/2020|EPIISL2521590|2020-03-04,2020-03-04
A/Pennsylvania/56/2020|EPIISL2557653|2020-01-27,2020-01-27
A/Texas/75/2020|EPIISL2521661|2020-01-22,2020-01-22
A/Texas/410/2019|EPIISL404508|2019-12-30,2019-12-30
A/Wisconsin/138/2020|EPIISL2259801|2020-02-07,2020-02-07
A/Vermont/32/2019|EPIISL409570|2019-12-28,2019-12-28
A/SouthDakota/11/2020|EPIISL767409|2020-02-27,2020-02-27
A/Texas/120/2020|EPIISL2521678|2020-02-05,2020-02-05
A/Arkansas/05/2020|EPIISL409146|2020-01-06,2020-01-06
A/Nevada/12/2020|EPIISL415808|2020-02-07,2020-02-07
A/India/2327/2022|EPIISL16765000|2022-09-03|X1|CentersforDiseaseControlandPrevention,2022-09-03
A/Bahrain/9054/2022|EPIISL13894479|2022-04-10|Original|CentersforDiseaseControlandPrevention,2022-04-10
A/Saskatchewan/RV00261/2022|EPIISL14199428|2021-12-25|S2|CentersforDiseaseControlandPrevention,2021-12-25
A/Bahrain/7024/2022|EPIISL14861832|2022-06-26|Original|CentersforDiseaseControlandPrevention,2022-06-26
A/Texas/75/2022|EPIISL15286634|2022-08-29|Original|CentersforDiseaseControlandPrevention,2022-08-29
A/Finland/320/2022|EPIISL16738074|2022-09-19||FinnishInstituteforHealthandWelfareTHL,2022-09-19
A/Ohio/33/2022|EPIISL15286638|2022-08-28|Original|CentersforDiseaseControlandPrevention,2022-08-28
A/Ohio/33/2022|EPIISL15724401|2022-08-28|S1|CentersforDiseaseControlandPrevention,2022-08-28
A/India/1491/2022|EPIISL16766634|2022-08-06|X2|CentersforDiseaseControlandPrevention,2022-08-06
A/India/Pune-Nivcov22201048/2022|EPIISL14860916|2022-06-29|X1|CentersforDiseaseControlandPrevention,2022-06-29
A/Minnesota/36/2022|EPIISL15724405|2022-09-07|Original|CentersforDiseaseControlandPrevention,2022-09-07
A/Minnesota/36/2022|EPIISL15724415|2022-09-07|S1|CentersforDiseaseControlandPrevention,2022-09-07
A/Ohio/26/2022|EPIISL14466302|2022-07-02|Original|CentersforDiseaseControlandPrevention,2022-07-02
A/NewJersey/33/2022|EPIISL15928407|2022-09-28|S1|CentersforDiseaseControlandPrevention,2022-09-28
A/India/1486/2022|EPIISL16765002|2022-08-06|X3|CentersforDiseaseControlandPrevention,2022-08-06
A/Maldives/824/2022|EPIISL15393498|2022-09-03|Original|CentersforDiseaseControlandPrevention,2022-09-03
A/AbuDhabi/0004092/2022|EPIISL15928768|2022-07-08|Original|CentersforDiseaseControlandPrevention,2022-07-08
A/India/2260/2022|EPIISL16765111|2022-09-12|X3|CentersforDiseaseControlandPrevention,2022-09-12
A/Bahrain/5680/2022|EPIISL14861734|2022-06-22|Original|CentersforDiseaseControlandPrevention,2022-06-22
A/India/Pun-NIV364610/2021|EPIISL10824679|2021-10-07|X2|CentersforDiseaseControlandPrevention,2021-10-07
A/Wisconsin/45/2022|EPIISL15286630|2022-08-29|Original|CentersforDiseaseControlandPrevention,2022-08-29
A/Bangladesh/4028/2021|EPIISL9346235|2021-09-19|Original|CentersforDiseaseControlandPrevention,2021-09-19
A/Bahrain/9931/2021|EPIISL5966728|2021-07-29|Original|CentersforDiseaseControlandPrevention,2021-07-29
A/Bahrain/9931/2021|EPIISL5966869|2021-07-29|S2|CentersforDiseaseControlandPrevention,2021-07-29
A/Bangladesh/885/2021|EPIISL9525954|2021-09-16|Original|CentersforDiseaseControlandPrevention,2021-09-16
A/Bangladesh/4018/2021|EPIISL9346238|2021-09-15|Original|CentersforDiseaseControlandPrevention,2021-09-15
A/Bangladesh/4009/2021|EPIISL5978876|2021-09-09|Original|CentersforDiseaseControlandPrevention,2021-09-09
A/Bangladesh/4009/2021|EPIISL5978971|2021-09-09|S1|CentersforDiseaseControlandPrevention,2021-09-09
A/Bangladesh/8001/2021|EPIISL6307000|2021-09-02|Original|CentersforDiseaseControlandPrevention,2021-09-02
A/Ohio/38/2022|EPIISL15724364|2022-09-30|Original|CentersforDiseaseControlandPrevention,2022-09-30
A/Georgia/05/2022|EPIISL14951149|2022-08-14|S1|CentersforDiseaseControlandPrevention,2022-08-14
A/BritishColumbia/PHL-422/2022|EPIISL16283243|2022-09-10|Original|BritishColumbiaCentreforDiseaseControl,2022-09-10
A/Georgia/05/2022|EPIISL14951142|2022-08-14|Original|CentersforDiseaseControlandPrevention,2022-08-14
A/Georgia/06/2022|EPIISL15286624|2022-08-20|Original|CentersforDiseaseControlandPrevention,2022-08-20
A/Wisconsin/50/2022|EPIISL15724392|2022-09-12|S1|CentersforDiseaseControlandPrevention,2022-09-12
A/Wisconsin/47/2022|EPIISL16968015|2022-08-30|S22022-11-09|CentersforDiseaseControlandPrevention,2022-08-30
A/WestVirginia/30/2022|EPIISL17543515|2022-09-20|QMC22023-03-14|CentersforDiseaseControlandPrevention,2022-09-20
A/WestVirginia/29/2022|EPIISL15724414|2022-09-19|S1|CentersforDiseaseControlandPrevention,2022-09-19
A/BritishColumbia/PHL-420/2022|EPIISL16283250|2022-09-27|Original|BritishColumbiaCentreforDiseaseControl,2022-09-27
A/Minnesota/35/2022|EPIISL15724391|2022-08-01|S1|CentersforDiseaseControlandPrevention,2022-08-01
A/Denmark/3068/2022|EPIISL15724873|2022-09-25||StatensSerumInstitute,2022-09-25
A/Denmark/3030/2022|EPIISL15724864|2022-08-19||StatensSerumInstitute,2022-08-19
A/India/2267/2022|EPIISL16765114|2022-09-20|X2|CentersforDiseaseControlandPrevention,2022-09-20
A/Catalonia/Nsvh161512065/2022|EPIISL17212646|2022-09-14|E3|CentersforDiseaseControlandPrevention,2022-09-14
A/BritishColumbia/PHL-359/2022|EPIISL16283247|2022-09-26|Original|BritishColumbiaCentreforDiseaseControl,2022-09-26
A/Michigan/47/2022|EPIISL15724398|2022-09-14|Original|CentersforDiseaseControlandPrevention,2022-09-14
A/NewYork/19/2022|EPIISL15928405|2022-09-26|Original|CentersforDiseaseControlandPrevention,2022-09-26
A/Barbados/1563/2022|EPIISL15928555|2022-09-09|C3|CentersforDiseaseControlandPrevention,2022-09-09
A/California/130/2022|EPIISL15928509|2022-09-11|Original|CentersforDiseaseControlandPrevention,2022-09-11
A/Georgia/12/2022|EPIISL15724408|2022-09-07|Original|CentersforDiseaseControlandPrevention,2022-09-07
A/Georgia/12/2022|EPIISL16947113|2022-09-07|QMC12022-11-09|CentersforDiseaseControlandPrevention,2022-09-07
A/Pakistan/9118/2022|EPIISL12709110|2022-03-03|Original|CentersforDiseaseControlandPrevention,2022-03-03
A/Pakistan/6104/2022|EPIISL12709108|2022-01-28|Original|CentersforDiseaseControlandPrevention,2022-01-28
A/Bangladesh/8011/2021|EPIISL9346245|2021-10-11|Original|CentersforDiseaseControlandPrevention,2021-10-11
A/Bangladesh/3210910019/2021|EPIISL5978845|2021-09-09|Original|CentersforDiseaseControlandPrevention,2021-09-09
A/Bangladesh/3210910005/2021|EPIISL5978874|2021-09-04|Original|CentersforDiseaseControlandPrevention,2021-09-04
A/Bangladesh/9009/2021|EPIISL5978930|2021-09-09|Original|CentersforDiseaseControlandPrevention,2021-09-09
A/Bangladesh/1210910004/2021|EPIISL5978940|2021-09-06|Original|CentersforDiseaseControlandPrevention,2021-09-06
A/Bangladesh/682/2021|EPIISL9525808|2021-09-19|Original|CentersforDiseaseControlandPrevention,2021-09-19
A/Bangladesh/2227/2021|EPIISL9525925|2021-09-28|Original|CentersforDiseaseControlandPrevention,2021-09-28
A/Bangladesh/82228/2021|EPIISL9525984|2021-09-28|Original|CentersforDiseaseControlandPrevention,2021-09-28
A/Bangladesh/704/2021|EPIISL9525941|2021-10-18|Original|CentersforDiseaseControlandPrevention,2021-10-18
